title,age,price,image_src,age_group
2.0 Pen Pal – Mechanical Pencil,6+,"€4,99",https://www.lego.com/cdn/cs/set/assets/blt5213977b24e43646/5006294.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Nether Bastion,8+,"€34,99",https://www.lego.com/cdn/cs/set/assets/blt0f39abe8f4e2ad8a/21185.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Nya's Samurai X MECH,10+,"€119,99",https://www.lego.com/cdn/cs/set/assets/blt664c2d4705cfc844/71775.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Boba Fett’s Starship™,9+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blteb1fa8e4ac4f2617/75312.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Roller Disco Arcade,7+,"€59,99",https://www.lego.com/cdn/cs/set/assets/bltdc0224519cdbc4f8/41708.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lightsaber Gel Pen – Lavender,6+,"€3,99",https://www.lego.com/cdn/cs/set/assets/blt35653b606f8de248/5007768.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Recycling Truck,6+,"€19,99€13,99- 30%",https://www.lego.com/cdn/cs/set/assets/blt39b342c5659c16cc/41712.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lightsaber Gel Pen – Azure,6+,"€3,99",https://www.lego.com/cdn/cs/set/assets/blt10036c290c6a269f/5007784.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lightsaber Gel Pen – Green,6+,"€3,99",https://www.lego.com/cdn/cs/set/assets/blt7e79fda1e6306c26/5007769.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Child,10+,"€89,99",https://www.lego.com/cdn/cs/set/assets/blt4077c030eb5d127d/75318.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lightsaber Gel Pen – Red,6+,"€3,99",https://www.lego.com/cdn/cs/set/assets/bltb0221a593a82684a/5007767.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
T. rex & Atrociraptor Dinosaur Breakout,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt3af3352ddc815271/76948.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Crystal King,9+,"€64,99",https://www.lego.com/cdn/cs/set/assets/blta7e50a9d75f3c322/71772.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Fire Station,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/bltd62a29f9c0a8a7c0/60320.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lloyd’s Legendary Dragon,8+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltb74ee54294e20f37/71766.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lunar Space Station,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/blt329c3bf110f2c7bb/60349.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Ice Castle,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/bltf9d3ebf5d3a122b1/21186.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Rapunzel's Tower,6+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltd54a225f33fef04a/43187_alt2.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Training Grounds,8+,"€64,99",https://www.lego.com/cdn/cs/set/assets/bltf2e77aa91772e043/21183.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Cole’s Dragon Cruiser,8+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blte63772892b4a2c58/71769.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Obi-Wan Kenobi™ vs. Darth Vader™,8+,"€49,99€29,99- 40%",https://www.lego.com/cdn/cs/set/assets/bltf188eac7efde04de/75334.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Everything Is Awesome: A Search-and-Find Celebration of LEGO® History,6+,"€7,99",https://www.lego.com/cdn/cs/set/assets/blt8603a74d1b4c19e7/5007374.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ariel’s Underwater Palace,6+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt4712085d9e0b2231/43207_1.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Fire Brigade,7+,"€99,99€79,99- 20%",https://www.lego.com/cdn/cs/set/assets/blte859b15f61716720/60321.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Atrociraptor Dinosaur: Bike Chase,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt2f24180972f894aa/76945.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ninja Dojo Temple,8+,"€99,99",https://www.lego.com/cdn/cs/set/assets/bltd1fa16687bb419b4/71767.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ice Mario Suit and Frozen World Expansion Set,6+,"€24,99",https://www.lego.com/cdn/cs/set/assets/blt375e0dc70a9d5c26/71415.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Unicorns Forever Bracelet,8+,"€6,99",https://www.lego.com/cdn/cs/set/assets/blt50f807743e6a00c9/41802.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Build Your Own LEGO® Escape Room,9-12,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt48fcae48b70c268e/5007766.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Bracelet Designer Mega Pack,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt3ca17f9a3e05f5a5/41807.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
2.0 Convertible Ruler with Minifigure,6+,"€4,99",https://www.lego.com/cdn/cs/set/assets/blt5400a26025760041/5007195.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Crystal King Temple,8+,"€79,99",https://www.lego.com/cdn/cs/set/assets/blt2f35c49ec753fafe/71771.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Spider-Man Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt7be7a40979eec479/853950.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hoth™ AT-ST™,9+,"€49,99",https://www.lego.com/cdn/cs/set/assets/bltdc4e5203d8c945eb/75322_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Message Board,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt7e044a1cc100e945/41951.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Boba Fett's Throne Room,9+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt7902b933f47ca379/75326.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Green,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt30c31ee762241de9/5007243.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Inquisitor Transport Scythe™,9+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt4d307a3c7a83a584/75336.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Elsa's Jewelry Box Creation,6+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt6df266c88e4a9b78/41168_alt.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Snowtrooper™ Battle Pack,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blta68f547767fb6b51/75320_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Black,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/bltd2179e7f1dfb5746/5007247.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Zane’s Power Up Mech EVO,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt3f2c597ec39f960d/71761.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Lime,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt5f130a24cc69527d/5007242.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1x1 Brick NiteLite – Yellow,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blte494388658e31101/5007234.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Cute Panda Tray,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt4ccd8a165bf98f76/41959.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Golden Ninja,6-10,"€8,99",https://www.lego.com/cdn/cs/set/assets/blt81c131bf980ff029/5007857.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Darth Vader™ Bag Tag,6+,"€6,99",https://www.lego.com/cdn/cs/set/assets/bltced95ce4b86a2333/5006267.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Luke Skywalker’s X-Wing Fighter™,9+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blte1238e85dc34c0a6/75301.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hedwig™ Pencil Holder,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blta8404b96118e49ec/41809.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lloyd’s Mech Battle EVO,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blta9c0e31ede6a6274/71781.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Crossing Katanas with Sheath,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt10c4963939984fb9/854258.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Cute Banana Pen Holder,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltcfe443a7eb56343f/41948.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® ǀ Disney Frozen 2 Elsa Keyring,6+,"€5,99",https://www.lego.com/cdn/cs/set/assets/blt0d60f84e85f529d6/853968.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Abandoned Village,8+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt550c0941933d13c4/21190.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ambush on Ferrix™,9+,"€79,99",https://www.lego.com/cdn/cs/set/assets/blt8f7d76d46c574679/75338.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hufflepuff™ House Banner,9+,"€34,99",https://www.lego.com/cdn/cs/set/assets/bltfaa8edb25f034fe9/76412.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
"LEGO® 1,001 Stickers Activity Book",6+,"€8,99",https://www.lego.com/cdn/cs/set/assets/blt54d6f436733b584c/5007393.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hogwarts™ at Christmas,7+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt5566b3f24b70bd62/5007214.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Orange,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt190f8aa555a94c04/5007240.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Mandalorian™ with Grogu™ Bag Tag,6+,"€7,99",https://www.lego.com/cdn/cs/set/assets/blt90e4df84103cdef9/5006367.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Spinjitzu Brothers: Curse of the Cateye Jewel,6-10,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt64bec06c59c98934/5007466.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Visual Dictionary – New Edition,7+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltbb7b4485f8690d83/5007700.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
8-Stud Desk Drawer – Black,6+,"€24,99",https://www.lego.com/cdn/cs/set/assets/blt2d7f7dad413c456d/5006876.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Hard Pencil Case,6+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blte486b7174870c680/5006277.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Ice Cube Tray – Blue,6+,"€8,99",https://www.lego.com/cdn/cs/set/assets/blt9d109e2e62e634e5/5007030.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1x1 Brick NiteLite – White,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltd1eb9d659aeefd8e/5007233.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lightsaber Gel Pen Multipack,6+,"€11,99",https://www.lego.com/cdn/cs/set/assets/blt4cc3e06ed4338e3a/5006372.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
The Mandalorian™ Key Light,6+,"€11,99",https://www.lego.com/cdn/cs/set/assets/bltddb794874784f343/5007612.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Lloyd,6+,"€31,99",https://www.lego.com/cdn/cs/set/assets/blt66ac912de9f61ad8/5007556.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Brick Backpack – Red,6+,"€59,99",https://www.lego.com/cdn/cs/set/assets/bltaba86a75e7262e6c/5005536.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Awesome Vehicles,6+,"€14,99",https://www.lego.com/cdn/cs/set/assets/bltbbb358fe7a9656d2/5007613.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Red,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt0ec9ac9a263a73d3/5007239.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Azure,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blta6c08d62c7cd43dd/5007244.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Brick Backpack – Black,6+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt287245710a7f1b98/5005537.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Lavender,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt75eb670c387b15e7/5007245.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Marker 6 Pack,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt31ace1db3a935d41/5006274.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Violet,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blta643c70aac7395ec/5007238.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Notebook with Gel Pen – Yellow,6+,"€16,99",https://www.lego.com/cdn/cs/set/assets/blt1f5c57531e820e17/5007241.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
4-Stud Desk Drawer – White,6+,"€15,99",https://www.lego.com/cdn/cs/set/assets/blt8e004f11e4983b3d/5006313.png?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
1x1 Brick NiteLite – Blue,6+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt37aa1f4316f3bbbc/5007230.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
LEGO® Brick Lunch Bag – Pink,6+,"€29,99",https://www.lego.com/cdn/cs/set/assets/bltc3691fa3e2d9c63f/5005530.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,9-12 Year Old
Christmas Tree,12+,"€44,99",https://www.lego.com/cdn/cs/set/assets/blt25470f9d8e38a8a7/40573_Prod.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
London,12+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt98d7ba0b6a8b2997/21034.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Mosaic Maker,10+,"€99,99",https://www.lego.com/cdn/cs/set/assets/blt8a83c30181e4401c/40179_Box1_v46.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
LEGO® House,12+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt4ec90da36b68ebcf/21037.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Goofy & Pluto,10+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt4306c0eefd62f30f/40378.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Daisy Duck,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt80869a7768d1d207/40476.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Sonic the Hedgehog™,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/bltbfde534d2f7588d6/40627.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Venomised Groot,10+,"€52,99",https://www.lego.com/cdn/cs/set/assets/bltb7d561fce887543b/76249.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Donald Duck,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blta5f3e2a24976f32c/40377.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
EVE & WALL•E,10+,"€14,99",https://www.lego.com/cdn/cs/set/assets/bltb0cea89fda9246a6/40619.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Paris,12+,"€49,99",https://www.lego.com/cdn/cs/set/assets/bltfd3e8e59d950ac57/21044.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
I am Groot,10+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt786d9a5e1bafd414/76217.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
New York City,12+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blte43eb44c1411b445/21028.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Chip & Dale,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt0bac66ed0828e8ef/40550.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Mini Disney Palace of Agrabah,12+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt0909efe0f22f2a44/40613.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Mini Disney Castle,12+,"€39,99",https://www.lego.com/cdn/cs/set/assets/bltf316536e3bacd03a/40478.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Obi-Wan Kenobi™ & Darth Vader™,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt4be686c9aaced5fa/40547.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Woody and Bo Peep,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt2beab7732a79b586/40553.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Expecto Patronum,14+,"€69,99",https://www.lego.com/cdn/cs/set/assets/blt30d1792d78007708/76414.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Hedwig™,10+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt0f0fe1926e707af5/75979.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
NASA Mars Rover Perseverance,10+,"€94,99",https://www.lego.com/cdn/cs/set/assets/blta86927fe22ad5dd9/42158.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Up-Scaled LEGO® Minifigure,10+,"€49,99",https://www.lego.com/cdn/cs/set/assets/blt742e8599eb5e8931/40649.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Porsche 911 RSR,10+,"€199,99",https://www.lego.com/cdn/cs/set/assets/blt468d63d0eb6c81a8/42096.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Professors of Hogwarts™,10+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt8c72d4089c3dad47/40560.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Botanical Garden,12+,"€84,99",https://www.lego.com/cdn/cs/set/assets/blt58d360250a7d0739/41757.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
"Miles ""Tails"" Prower",10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt5124bf0c4d89c5c8/40628.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
The Mandalorian™ & the Child,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/bltf26654748edaee26/75317.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
LEGO® Medium Creative Brick Box,4,"€29,99",https://www.lego.com/cdn/cs/set/assets/blt70237dec0eef084a/10696.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
NINJAGO® City Markets,14+,"€369,99",https://www.lego.com/cdn/cs/set/assets/blt17452f7f0b4a4d08/71799.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
"Scrooge McDuck, Huey, Dewey & Louie",10+,"€24,99",https://www.lego.com/cdn/cs/set/assets/bltee28d035d27d0ac6/40477.jpg?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Monkey King Ultra Mech,10+,"€139,99",https://www.lego.com/cdn/cs/set/assets/blt140d28d28a561398/80045.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Spider-Man Final Battle,10+,"€104,99",https://www.lego.com/cdn/cs/set/assets/bltbc4d6a7466128785/76261.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Battle of Endor™ Heroes,10+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt6ca0aa8d223ed976/40623.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Manchester United Go Brick Me,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt44a2a2ec01440357/40541.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Lion Dance Guy,10+,"€9,99",https://www.lego.com/cdn/cs/set/assets/blt29d71e0f0a2b3015/40540.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Gandalf the Grey™ & Balrog™,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt625e667e3b206d20/40631.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Firefighter Aircraft,10+,"€109,99",https://www.lego.com/cdn/cs/set/assets/blte4b10b54441819a6/42152.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Disney 100th Celebration,10+,"€39,99",https://www.lego.com/cdn/cs/set/assets/blt53f90da1418512e7/40622.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Frodo™ & Gollum™,10+,"€14,99",https://www.lego.com/cdn/cs/set/assets/blt66f9f99e366a124d/40630.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Aragorn™ & Arwen™,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blta84e06d436db4688/40632.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
Moana & Merida,10+,"€19,99",https://www.lego.com/cdn/cs/set/assets/blt5f017d6b3a43be0f/40621.png?fit=crop&quality=80&width=320&height=320&dpr=1,13-17 Year Old
